entity_id,email,full_name,gender,birth_year,age_group,occupation,province,nationality,loyalty_tier,group_id,website_id,store_id,created_at,updated_at,is_active
6951,customer6951@example.com,Đặng Tuấn,Nam,1975,40-49,Nhà đầu tư,Đà Nẵng,Expat,Diamond,3,1,6,2021-04-16,2023-12-15,1
6952,customer6952@example.com,Lê Đức,Nam,1983,40-49,Kiến trúc sư,Khánh Hòa,Việt Nam,Platinum,1,1,2,2021-10-01,2024-09-18,1
6953,customer6953@example.com,Hoàng Đức,Nam,1985,30-39,Nhà đầu tư,TP HCM,Expat,Gold,3,1,5,2020-02-07,2024-11-06,1
6954,customer6954@example.com,Lê Ánh,Nữ,1998,25-29,Doanh nhân,Bình Dương,Việt Nam,Silver,2,1,8,2017-08-24,2024-01-22,1
6955,customer6955@example.com,Đỗ Khánh,Nam,1966,50-59,Giám đốc,TP HCM,Việt Nam,Gold,4,1,2,2015-05-02,2024-06-20,1
6956,customer6956@example.com,Đỗ Linh,Nữ,1988,30-39,Doanh nhân,Hà Nội,Việt Nam,Silver,4,1,9,2016-02-25,2024-12-30,1
6957,customer6957@example.com,Đặng Ngọc,Nữ,1971,50-59,Nhà đầu tư,Đồng Nai,Việt Nam,Gold,1,1,1,2018-06-27,2023-12-20,1
6958,customer6958@example.com,Trần Trang,Nữ,1998,25-29,Nhà đầu tư,Đà Nẵng,Việt Nam,Gold,2,1,8,2015-06-07,2023-04-15,1
6959,customer6959@example.com,Nguyễn Khánh,Nam,1966,50-59,Người nổi tiếng,Hà Nội,Việt Nam,Platinum,4,1,9,2017-11-16,2024-01-12,1
6960,customer6960@example.com,Ngô Khánh,Nam,1988,30-39,Giám đốc,Hà Nội,Expat,Platinum,2,1,5,2021-11-22,2024-11-24,1
6961,customer6961@example.com,Hồ Hà,Nữ,1994,30-39,Kiến trúc sư,Hà Nội,Expat,Gold,4,1,9,2015-03-31,2024-06-02,1
6962,customer6962@example.com,Vũ Mai,Nữ,1989,30-39,Chuyên gia tài chính,TP HCM,Việt Nam,Gold,2,1,4,2017-03-18,2023-11-10,1
6963,customer6963@example.com,Bùi Trung,Nam,1989,30-39,Giám đốc,Bình Dương,Việt Nam,Silver,2,1,1,2017-04-24,2024-05-12,1
6964,customer6964@example.com,Trần Yến,Nữ,1967,50-59,Kiến trúc sư,TP HCM,Việt Nam,Gold,2,1,9,2020-12-12,2024-02-17,1
6965,customer6965@example.com,Vũ Ngọc,Nữ,1994,30-39,Luật sư,TP HCM,Việt Nam,Gold,4,1,2,2022-01-22,2024-02-25,1
6966,customer6966@example.com,Phạm Hoa,Nữ,1964,60+,Bác sĩ,TP HCM,Việt Nam,Silver,3,1,3,2021-01-03,2023-03-30,1
6967,customer6967@example.com,Phạm Quang,Nam,1977,40-49,Giám đốc,Đà Nẵng,Việt Nam,Platinum,1,1,6,2022-10-17,2023-05-01,1
6968,customer6968@example.com,Ngô Long,Nam,1998,25-29,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,1,1,4,2015-01-19,2024-05-28,1
6969,customer6969@example.com,Đỗ Việt,Nam,1991,30-39,Giám đốc,Hải Phòng,Việt Nam,Platinum,4,1,3,2017-12-15,2024-06-24,1
6970,customer6970@example.com,Nguyễn Hà,Nữ,1975,40-49,Nhà đầu tư,TP HCM,Việt Nam,Gold,4,1,2,2016-05-31,2023-08-30,1
6971,customer6971@example.com,Ngô Trung,Nam,1973,50-59,Người nổi tiếng,TP HCM,Việt Nam,Gold,4,1,3,2018-01-29,2023-07-21,1
6972,customer6972@example.com,Ngô Anh,Nam,1979,40-49,Luật sư,TP HCM,Việt Nam,Silver,2,1,6,2019-08-29,2023-09-05,1
6973,customer6973@example.com,Hồ Anh,Nam,1961,60+,Người nổi tiếng,Hà Nội,Việt Nam,Platinum,1,1,4,2022-02-16,2024-11-12,0
6974,customer6974@example.com,Hoàng Thu,Nữ,1969,50-59,Giám đốc,TP HCM,Việt Nam,Gold,2,1,1,2023-05-12,2024-04-11,1
6975,customer6975@example.com,Bùi Bình,Nam,1967,50-59,Giám đốc,TP HCM,Việt Nam,Silver,4,1,9,2017-12-23,2024-06-09,1
6976,customer6976@example.com,Trần Linh,Nữ,1978,40-49,Chuyên gia tài chính,Hà Nội,Việt Nam,Silver,3,1,7,2022-02-05,2024-09-05,1
6977,customer6977@example.com,Phạm Thu,Nữ,1992,30-39,Doanh nhân,Đồng Nai,Việt Nam,Diamond,1,1,1,2016-01-13,2023-02-18,1
6978,customer6978@example.com,Phạm Hùng,Nam,1973,50-59,Giám đốc,Hà Nội,Expat,Diamond,4,1,5,2017-11-10,2023-12-14,1
6979,customer6979@example.com,Vũ Hằng,Nữ,1998,25-29,Bác sĩ,TP HCM,Việt Nam,Gold,2,1,8,2019-11-20,2024-02-16,1
6980,customer6980@example.com,Phạm Minh,Nam,1965,50-59,Nhà đầu tư,TP HCM,Việt Nam,Gold,4,1,9,2019-08-07,2024-07-21,1
6981,customer6981@example.com,Bùi Đức,Nam,1972,50-59,Nhà đầu tư,Đà Nẵng,Việt Nam,Silver,3,1,5,2022-11-13,2024-07-10,1
6982,customer6982@example.com,Phan Long,Nam,1998,25-29,Giám đốc,TP HCM,Việt Nam,Gold,4,1,2,2015-04-22,2024-06-11,1
6983,customer6983@example.com,Bùi Anh,Nam,1987,30-39,Bác sĩ,TP HCM,Việt Nam,Diamond,1,1,10,2018-01-02,2024-04-25,1
6984,customer6984@example.com,Vũ Linh,Nữ,1982,40-49,Bác sĩ,Bình Dương,Expat,Silver,3,1,9,2022-12-30,2024-12-01,1
6985,customer6985@example.com,Lê Hoa,Nữ,1992,30-39,Bác sĩ,TP HCM,Việt Nam,Platinum,1,1,5,2015-04-01,2024-11-11,1
6986,customer6986@example.com,Đỗ Yến,Nữ,1963,60+,Người nổi tiếng,Hà Nội,Việt Nam,Silver,2,1,6,2019-08-24,2024-12-20,1
6987,customer6987@example.com,Hồ Ngọc,Nữ,1975,40-49,Kiến trúc sư,TP HCM,Việt Nam,Diamond,3,1,6,2022-01-12,2024-12-18,1
6988,customer6988@example.com,Trần Trang,Nữ,1960,60+,Người nổi tiếng,Hà Nội,Việt Nam,Gold,4,1,5,2023-02-10,2023-12-12,1
6989,customer6989@example.com,Vũ Thảo,Nữ,1973,50-59,Giám đốc,Hà Nội,Việt Nam,Gold,1,1,2,2021-04-08,2023-03-24,0
6990,customer6990@example.com,Nguyễn Minh,Nam,1997,25-29,Bác sĩ,Đà Nẵng,Việt Nam,Silver,4,1,10,2019-09-04,2024-10-30,1
6991,customer6991@example.com,Đỗ Lan,Nữ,1985,30-39,Bác sĩ,Hà Nội,Việt Nam,Diamond,2,1,3,2023-03-25,2024-06-25,1
6992,customer6992@example.com,Ngô Hải,Nam,1971,50-59,Bác sĩ,TP HCM,Việt Nam,Platinum,1,1,3,2021-07-31,2024-05-27,0
6993,customer6993@example.com,Lê Thành,Nam,1981,40-49,Luật sư,Hà Nội,Việt Nam,Gold,3,1,6,2022-07-28,2024-12-21,1
6994,customer6994@example.com,Vũ Thu,Nữ,1995,25-29,Nhà đầu tư,Đà Nẵng,Việt Nam,Silver,2,1,6,2021-06-22,2024-06-15,1
6995,customer6995@example.com,Nguyễn Lan,Nữ,1960,60+,Doanh nhân,Hà Nội,Việt Nam,Diamond,2,1,6,2016-08-12,2024-12-28,1
6996,customer6996@example.com,Nguyễn Bình,Nam,1981,40-49,Nhà đầu tư,TP HCM,Việt Nam,Platinum,2,1,4,2018-07-20,2024-05-09,0
6997,customer6997@example.com,Trần Quang,Nam,1997,25-29,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,1,1,7,2022-10-19,2023-12-23,1
6998,customer6998@example.com,Lê Bình,Nam,1982,40-49,Doanh nhân,Hà Nội,Việt Nam,Gold,1,1,2,2016-08-16,2024-08-31,1
6999,customer6999@example.com,Vũ Thảo,Nữ,1989,30-39,Bác sĩ,Hà Nội,Việt Nam,Silver,4,1,7,2020-07-12,2023-03-28,1
7000,customer7000@example.com,Đặng Thành,Nam,1979,40-49,Bác sĩ,Hà Nội,Việt Nam,Silver,2,1,6,2021-02-10,2024-06-18,1
7001,customer7001@example.com,Trần Ánh,Nữ,1985,30-39,Bác sĩ,TP HCM,Việt Nam,Gold,4,1,6,2017-07-10,2024-10-23,1
7002,customer7002@example.com,Lê Ngọc,Nữ,1966,50-59,Giám đốc,Hà Nội,Việt Nam,Platinum,2,1,9,2016-01-04,2023-09-29,1
7003,customer7003@example.com,Lê Việt,Nam,1969,50-59,Luật sư,Đà Nẵng,Việt Nam,Gold,3,1,8,2018-05-02,2023-10-02,1
7004,customer7004@example.com,Nguyễn Long,Nam,1978,40-49,Luật sư,TP HCM,Việt Nam,Diamond,2,1,4,2018-11-30,2024-11-12,1
7005,customer7005@example.com,Bùi Anh,Nam,1982,40-49,Bác sĩ,TP HCM,Việt Nam,Silver,3,1,3,2020-11-08,2024-01-13,1
7006,customer7006@example.com,Hoàng Long,Nam,1974,50-59,Nhà đầu tư,Hải Phòng,Việt Nam,Silver,1,1,2,2015-11-03,2024-09-23,1
7007,customer7007@example.com,Trần Hà,Nữ,1962,60+,Giám đốc,TP HCM,Việt Nam,Diamond,4,1,4,2022-02-26,2023-03-29,1
7008,customer7008@example.com,Ngô Khánh,Nam,1966,50-59,Doanh nhân,TP HCM,Việt Nam,Silver,3,1,6,2019-10-12,2024-04-17,1
7009,customer7009@example.com,Trần Quang,Nam,1962,60+,Người nổi tiếng,Quảng Ninh,Expat,Diamond,1,1,3,2016-03-01,2023-05-11,1
7010,customer7010@example.com,Phạm Mai,Nữ,1985,30-39,Nhà đầu tư,TP HCM,Việt Nam,Gold,3,1,9,2017-09-28,2023-06-07,1
7011,customer7011@example.com,Ngô Hằng,Nữ,1979,40-49,Kiến trúc sư,Hà Nội,Việt Nam,Silver,3,1,10,2019-08-15,2024-06-01,1
7012,customer7012@example.com,Lê Đức,Nam,1993,30-39,Luật sư,Hà Nội,Việt Nam,Platinum,4,1,5,2023-06-02,2024-08-27,1
7013,customer7013@example.com,Phan Khánh,Nam,1973,50-59,Kiến trúc sư,TP HCM,Việt Nam,Gold,3,1,6,2020-04-29,2024-09-29,1
7014,customer7014@example.com,Nguyễn Hằng,Nữ,1995,25-29,Nhà đầu tư,TP HCM,Việt Nam,Platinum,4,1,9,2023-03-03,2023-12-29,1
7015,customer7015@example.com,Phan Quang,Nam,1990,30-39,Nhà đầu tư,Hà Nội,Việt Nam,Silver,2,1,9,2021-03-13,2023-10-03,0
7016,customer7016@example.com,Đặng Trung,Nam,1964,60+,Chuyên gia tài chính,TP HCM,Việt Nam,Platinum,3,1,7,2022-06-22,2024-03-04,0
7017,customer7017@example.com,Ngô Mai,Nữ,1987,30-39,Luật sư,TP HCM,Việt Nam,Silver,3,1,6,2020-05-23,2024-07-19,1
7018,customer7018@example.com,Phạm Mai,Nữ,1985,30-39,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,3,1,8,2015-08-13,2024-10-29,1
7019,customer7019@example.com,Phan Quang,Nam,1989,30-39,Giám đốc,TP HCM,Việt Nam,Silver,3,1,5,2022-02-23,2024-10-26,1
7020,customer7020@example.com,Ngô Hùng,Nam,1979,40-49,Nhà đầu tư,Bình Dương,Việt Nam,Silver,4,1,5,2020-12-12,2024-09-11,1
7021,customer7021@example.com,Vũ Minh,Nam,1996,25-29,Kiến trúc sư,Bình Dương,Việt Nam,Platinum,1,1,9,2016-07-16,2023-03-09,1
7022,customer7022@example.com,Bùi Hải,Nam,1979,40-49,Doanh nhân,Quảng Ninh,Việt Nam,Gold,4,1,4,2017-11-03,2024-11-05,1
7023,customer7023@example.com,Vũ Trang,Nữ,1961,60+,Doanh nhân,Đà Nẵng,Việt Nam,Gold,2,1,5,2020-04-09,2024-11-13,1
7024,customer7024@example.com,Lê Trung,Nam,1969,50-59,Người nổi tiếng,TP HCM,Việt Nam,Silver,1,1,8,2021-05-29,2023-06-29,1
7025,customer7025@example.com,Bùi Trung,Nam,1997,25-29,Doanh nhân,Đà Nẵng,Việt Nam,Platinum,3,1,4,2016-10-25,2024-05-05,1
7026,customer7026@example.com,Nguyễn Nga,Nữ,1990,30-39,Chuyên gia tài chính,TP HCM,Việt Nam,Platinum,2,1,8,2016-01-09,2024-07-02,0
7027,customer7027@example.com,Hoàng Trang,Nữ,1969,50-59,Người nổi tiếng,TP HCM,Việt Nam,Platinum,1,1,6,2017-03-31,2023-10-01,1
7028,customer7028@example.com,Đặng Thảo,Nữ,1982,40-49,Kiến trúc sư,TP HCM,Việt Nam,Gold,3,1,10,2021-04-04,2023-09-15,1
7029,customer7029@example.com,Phan Hà,Nữ,1976,40-49,Nhà đầu tư,Hà Nội,Việt Nam,Silver,1,1,5,2022-10-04,2024-11-22,1
7030,customer7030@example.com,Bùi Anh,Nam,1966,50-59,Nhà đầu tư,Hà Nội,Việt Nam,Platinum,1,1,7,2015-11-08,2024-05-25,0
7031,customer7031@example.com,Đặng Việt,Nam,1998,25-29,Bác sĩ,TP HCM,Việt Nam,Platinum,2,1,10,2017-11-20,2024-01-03,1
7032,customer7032@example.com,Đỗ Trang,Nữ,1987,30-39,Người nổi tiếng,Hà Nội,Việt Nam,Silver,3,1,9,2017-05-14,2024-09-24,1
7033,customer7033@example.com,Đặng Mai,Nữ,1983,40-49,Luật sư,Hà Nội,Việt Nam,Silver,2,1,7,2021-08-01,2023-10-17,1
7034,customer7034@example.com,Dương Nga,Nữ,1982,40-49,Giám đốc,TP HCM,Việt Nam,Silver,3,1,3,2022-07-26,2023-08-27,1
7035,customer7035@example.com,Bùi Trung,Nam,1972,50-59,Bác sĩ,TP HCM,Việt Nam,Silver,4,1,4,2020-05-28,2024-12-24,1
7036,customer7036@example.com,Đặng Long,Nam,1993,30-39,Bác sĩ,TP HCM,Việt Nam,Gold,2,1,8,2017-10-02,2024-01-14,1
7037,customer7037@example.com,Trần Hải,Nam,1994,30-39,Doanh nhân,Bình Dương,Việt Nam,Gold,3,1,8,2019-10-11,2024-10-05,1
7038,customer7038@example.com,Phạm Thành,Nam,1990,30-39,Người nổi tiếng,Hà Nội,Việt Nam,Gold,3,1,10,2016-08-28,2023-07-05,1
7039,customer7039@example.com,Phạm Linh,Nữ,1996,25-29,Người nổi tiếng,TP HCM,Expat,Platinum,2,1,7,2015-12-03,2023-09-30,1
7040,customer7040@example.com,Ngô Phương,Nữ,1998,25-29,Chuyên gia tài chính,Hà Nội,Expat,Gold,2,1,5,2015-08-11,2024-09-17,1
7041,customer7041@example.com,Hoàng Anh,Nam,1998,25-29,Giám đốc,Quảng Ninh,Expat,Gold,3,1,8,2015-03-26,2023-09-06,1
7042,customer7042@example.com,Đỗ Việt,Nam,1965,50-59,Bác sĩ,TP HCM,Việt Nam,Platinum,2,1,9,2023-06-20,2024-08-09,1
7043,customer7043@example.com,Đặng Long,Nam,1965,50-59,Kiến trúc sư,TP HCM,Việt Nam,Gold,4,1,8,2017-06-02,2024-08-09,1
7044,customer7044@example.com,Lê Hùng,Nam,1966,50-59,Nhà đầu tư,Hà Nội,Việt Nam,Platinum,1,1,1,2015-10-24,2023-01-14,1
7045,customer7045@example.com,Trần Thành,Nam,1989,30-39,Bác sĩ,Hà Nội,Việt Nam,Diamond,3,1,5,2019-04-10,2024-05-18,1
7046,customer7046@example.com,Nguyễn Hà,Nữ,1983,40-49,Kiến trúc sư,TP HCM,Việt Nam,Silver,2,1,5,2020-07-10,2023-04-22,1
7047,customer7047@example.com,Đặng Đức,Nam,1985,30-39,Nhà đầu tư,Đà Nẵng,Việt Nam,Gold,4,1,2,2018-06-12,2024-02-20,1
7048,customer7048@example.com,Đặng Việt,Nam,1966,50-59,Người nổi tiếng,TP HCM,Việt Nam,Gold,2,1,10,2015-11-27,2023-04-26,0
7049,customer7049@example.com,Đặng Khánh,Nam,1998,25-29,Luật sư,TP HCM,Việt Nam,Silver,4,1,8,2018-05-14,2023-04-09,1
7050,customer7050@example.com,Nguyễn Thảo,Nữ,1982,40-49,Người nổi tiếng,Hà Nội,Việt Nam,Platinum,3,1,4,2020-11-18,2023-08-22,1
7051,customer7051@example.com,Nguyễn Việt,Nam,1997,25-29,Doanh nhân,Đồng Nai,Việt Nam,Platinum,4,1,6,2022-08-12,2024-08-17,1
7052,customer7052@example.com,Trần Thành,Nam,1987,30-39,Luật sư,TP HCM,Việt Nam,Gold,4,1,10,2022-11-30,2023-09-24,1
7053,customer7053@example.com,Đặng Anh,Nam,1960,60+,Bác sĩ,Hải Phòng,Expat,Gold,3,1,6,2016-05-02,2023-02-22,1
7054,customer7054@example.com,Hồ Trang,Nữ,1976,40-49,Chuyên gia tài chính,TP HCM,Việt Nam,Gold,2,1,10,2016-08-17,2023-04-26,1
7055,customer7055@example.com,Lê Yến,Nữ,1968,50-59,Bác sĩ,TP HCM,Việt Nam,Silver,1,1,1,2022-12-23,2024-06-08,1
7056,customer7056@example.com,Đặng Nga,Nữ,1967,50-59,Bác sĩ,TP HCM,Expat,Gold,2,1,9,2022-01-31,2024-10-03,1
7057,customer7057@example.com,Bùi Ngọc,Nữ,1992,30-39,Chuyên gia tài chính,TP HCM,Expat,Platinum,2,1,9,2016-05-01,2024-06-14,1
7058,customer7058@example.com,Đặng Ngọc,Nữ,1984,40-49,Bác sĩ,Bình Dương,Việt Nam,Diamond,3,1,1,2022-06-18,2024-05-30,1
7059,customer7059@example.com,Phạm Nga,Nữ,1987,30-39,Doanh nhân,TP HCM,Việt Nam,Gold,1,1,7,2017-04-23,2023-09-01,1
7060,customer7060@example.com,Lê Trung,Nam,1994,30-39,Giám đốc,Hà Nội,Việt Nam,Silver,2,1,9,2015-03-30,2024-12-15,1
7061,customer7061@example.com,Ngô Thành,Nam,1965,50-59,Doanh nhân,Đà Nẵng,Việt Nam,Platinum,4,1,6,2015-07-06,2023-07-28,1
7062,customer7062@example.com,Vũ Ánh,Nữ,1984,40-49,Chuyên gia tài chính,TP HCM,Việt Nam,Silver,3,1,3,2017-04-03,2024-06-22,1
7063,customer7063@example.com,Đỗ Minh,Nam,1979,40-49,Doanh nhân,TP HCM,Expat,Silver,2,1,3,2019-02-12,2024-07-10,1
7064,customer7064@example.com,Dương Mai,Nữ,1960,60+,Bác sĩ,Hà Nội,Việt Nam,Gold,3,1,6,2015-08-26,2024-01-07,1
7065,customer7065@example.com,Ngô Mai,Nữ,1970,50-59,Bác sĩ,Hà Nội,Expat,Platinum,4,1,8,2021-12-05,2024-10-27,1
7066,customer7066@example.com,Phan Anh,Nam,1960,60+,Chuyên gia tài chính,Quảng Ninh,Expat,Platinum,4,1,6,2016-05-05,2023-08-26,0
7067,customer7067@example.com,Phạm Tuấn,Nam,1991,30-39,Người nổi tiếng,Hải Phòng,Việt Nam,Platinum,3,1,1,2017-01-15,2024-11-14,1
7068,customer7068@example.com,Trần Long,Nam,1994,30-39,Nhà đầu tư,Đà Nẵng,Việt Nam,Diamond,3,1,6,2015-03-12,2024-02-10,1
7069,customer7069@example.com,Hồ Hà,Nữ,1987,30-39,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,1,1,4,2022-05-14,2024-04-17,1
7070,customer7070@example.com,Đặng Anh,Nam,1981,40-49,Giám đốc,Hà Nội,Expat,Silver,2,1,8,2022-04-20,2024-11-23,1
7071,customer7071@example.com,Vũ Quang,Nam,1980,40-49,Bác sĩ,TP HCM,Việt Nam,Silver,1,1,7,2020-12-03,2023-10-21,1
7072,customer7072@example.com,Phan Mai,Nữ,1980,40-49,Doanh nhân,Đà Nẵng,Việt Nam,Silver,3,1,8,2023-04-03,2023-07-28,1
7073,customer7073@example.com,Hoàng Minh,Nam,1996,25-29,Bác sĩ,Đà Nẵng,Expat,Silver,4,1,8,2020-07-25,2023-04-29,1
7074,customer7074@example.com,Vũ Long,Nam,1966,50-59,Nhà đầu tư,Hà Nội,Việt Nam,Diamond,2,1,2,2022-07-27,2024-09-18,1
7075,customer7075@example.com,Phan Anh,Nam,1985,30-39,Người nổi tiếng,TP HCM,Việt Nam,Gold,2,1,3,2020-06-27,2024-03-17,1
7076,customer7076@example.com,Lê Tuấn,Nam,1962,60+,Luật sư,Hải Phòng,Việt Nam,Diamond,3,1,2,2022-08-30,2023-04-02,1
7077,customer7077@example.com,Ngô Thành,Nam,1993,30-39,Nhà đầu tư,TP HCM,Việt Nam,Platinum,4,1,5,2021-11-02,2023-10-11,1
7078,customer7078@example.com,Đặng Thành,Nam,1969,50-59,Giám đốc,TP HCM,Việt Nam,Silver,3,1,5,2021-01-05,2023-12-22,1
7079,customer7079@example.com,Lê Quang,Nam,1991,30-39,Bác sĩ,Khánh Hòa,Việt Nam,Gold,3,1,7,2020-06-22,2024-11-01,1
7080,customer7080@example.com,Trần Tuấn,Nam,1960,60+,Kiến trúc sư,TP HCM,Việt Nam,Silver,4,1,2,2022-04-22,2023-12-27,1
7081,customer7081@example.com,Vũ Hùng,Nam,1997,25-29,Doanh nhân,TP HCM,Việt Nam,Silver,2,1,4,2017-11-04,2024-07-31,1
7082,customer7082@example.com,Ngô Tuấn,Nam,1991,30-39,Nhà đầu tư,TP HCM,Việt Nam,Diamond,1,1,4,2017-02-03,2023-01-15,1
7083,customer7083@example.com,Dương Hà,Nữ,1973,50-59,Người nổi tiếng,Hà Nội,Expat,Gold,1,1,5,2020-11-15,2023-07-03,1
7084,customer7084@example.com,Hồ Thảo,Nữ,1985,30-39,Bác sĩ,Khánh Hòa,Việt Nam,Gold,2,1,10,2015-01-17,2024-09-07,1
7085,customer7085@example.com,Nguyễn Lan,Nữ,1971,50-59,Doanh nhân,TP HCM,Việt Nam,Gold,4,1,9,2016-11-26,2023-05-03,0
7086,customer7086@example.com,Ngô Ngọc,Nữ,1989,30-39,Luật sư,Hà Nội,Việt Nam,Diamond,4,1,7,2018-09-21,2023-05-09,1
7087,customer7087@example.com,Phan Trang,Nữ,1961,60+,Chuyên gia tài chính,Khánh Hòa,Việt Nam,Silver,3,1,7,2018-10-22,2023-03-03,1
7088,customer7088@example.com,Trần Nga,Nữ,1990,30-39,Luật sư,Đà Nẵng,Việt Nam,Silver,3,1,1,2018-04-22,2023-09-18,1
7089,customer7089@example.com,Trần Hùng,Nam,1990,30-39,Doanh nhân,TP HCM,Việt Nam,Gold,1,1,9,2020-01-30,2024-08-11,1
7090,customer7090@example.com,Trần Anh,Nam,1976,40-49,Nhà đầu tư,TP HCM,Việt Nam,Gold,3,1,7,2023-05-01,2023-11-04,1
7091,customer7091@example.com,Trần Anh,Nam,1961,60+,Bác sĩ,TP HCM,Việt Nam,Diamond,1,1,6,2017-06-11,2023-07-11,1
7092,customer7092@example.com,Ngô Việt,Nam,1982,40-49,Nhà đầu tư,Hà Nội,Việt Nam,Platinum,1,1,3,2018-03-16,2023-12-23,1
7093,customer7093@example.com,Trần Trung,Nam,1990,30-39,Kiến trúc sư,TP HCM,Expat,Silver,2,1,2,2018-09-10,2023-08-23,1
7094,customer7094@example.com,Trần Ánh,Nữ,1960,60+,Doanh nhân,TP HCM,Việt Nam,Silver,3,1,4,2018-02-04,2024-08-02,1
7095,customer7095@example.com,Hồ Thu,Nữ,1993,30-39,Chuyên gia tài chính,TP HCM,Expat,Platinum,3,1,4,2019-07-09,2023-08-02,1
7096,customer7096@example.com,Ngô Minh,Nam,1980,40-49,Luật sư,Hà Nội,Expat,Diamond,4,1,8,2020-09-29,2024-12-29,1
7097,customer7097@example.com,Lê Quang,Nam,1968,50-59,Chuyên gia tài chính,TP HCM,Expat,Silver,4,1,4,2018-04-25,2024-12-05,1
7098,customer7098@example.com,Bùi Thảo,Nữ,1989,30-39,Bác sĩ,TP HCM,Việt Nam,Gold,3,1,4,2019-04-02,2023-06-30,0
7099,customer7099@example.com,Hồ Hoa,Nữ,1966,50-59,Giám đốc,Bình Dương,Việt Nam,Silver,1,1,9,2017-07-26,2024-10-25,1
7100,customer7100@example.com,Ngô Ánh,Nữ,1963,60+,Luật sư,Đà Nẵng,Việt Nam,Silver,1,1,8,2020-10-10,2024-09-20,0
7101,customer7101@example.com,Đặng Đức,Nam,1985,30-39,Nhà đầu tư,Hải Phòng,Việt Nam,Gold,1,1,8,2021-03-07,2024-04-05,1
7102,customer7102@example.com,Đặng Khánh,Nam,1966,50-59,Kiến trúc sư,TP HCM,Việt Nam,Gold,2,1,3,2016-01-16,2024-09-28,1
7103,customer7103@example.com,Lê Yến,Nữ,1960,60+,Bác sĩ,Hà Nội,Việt Nam,Silver,1,1,4,2018-12-11,2024-12-12,1
7104,customer7104@example.com,Trần Thành,Nam,1995,25-29,Giám đốc,Khánh Hòa,Việt Nam,Silver,1,1,6,2015-09-05,2023-07-06,1
7105,customer7105@example.com,Trần Tuấn,Nam,1995,25-29,Doanh nhân,Bình Dương,Việt Nam,Gold,4,1,10,2018-12-23,2024-10-10,1
7106,customer7106@example.com,Ngô Anh,Nam,1985,30-39,Nhà đầu tư,TP HCM,Expat,Silver,2,1,2,2020-12-10,2024-12-01,1
7107,customer7107@example.com,Ngô Hải,Nam,1995,25-29,Chuyên gia tài chính,Hà Nội,Việt Nam,Gold,3,1,9,2020-06-03,2023-03-06,1
7108,customer7108@example.com,Phan Việt,Nam,1997,25-29,Doanh nhân,TP HCM,Việt Nam,Gold,1,1,1,2021-11-23,2024-08-21,1
7109,customer7109@example.com,Ngô Thu,Nữ,1971,50-59,Nhà đầu tư,Hà Nội,Việt Nam,Diamond,1,1,3,2017-12-11,2023-06-08,1
7110,customer7110@example.com,Hoàng Hoa,Nữ,1973,50-59,Kiến trúc sư,Hà Nội,Việt Nam,Diamond,1,1,5,2020-09-28,2023-04-24,1
7111,customer7111@example.com,Phan Linh,Nữ,1994,30-39,Nhà đầu tư,Bình Dương,Việt Nam,Gold,2,1,5,2021-12-03,2024-10-13,1
7112,customer7112@example.com,Đặng Mai,Nữ,1974,50-59,Chuyên gia tài chính,Hải Phòng,Việt Nam,Silver,4,1,4,2021-03-06,2024-01-18,1
7113,customer7113@example.com,Hồ Phương,Nữ,1964,60+,Doanh nhân,TP HCM,Việt Nam,Gold,2,1,6,2021-02-23,2024-04-30,1
7114,customer7114@example.com,Lê Hằng,Nữ,1988,30-39,Bác sĩ,TP HCM,Việt Nam,Gold,2,1,10,2020-08-08,2024-05-28,1
7115,customer7115@example.com,Đỗ Hà,Nữ,1992,30-39,Giám đốc,TP HCM,Expat,Silver,3,1,4,2023-01-07,2024-03-30,1
7116,customer7116@example.com,Nguyễn Trung,Nam,1962,60+,Bác sĩ,Khánh Hòa,Việt Nam,Gold,4,1,10,2018-11-13,2023-06-09,1
7117,customer7117@example.com,Đặng Trang,Nữ,1962,60+,Người nổi tiếng,Hà Nội,Việt Nam,Silver,3,1,9,2022-12-11,2024-12-06,1
7118,customer7118@example.com,Đỗ Khánh,Nam,1989,30-39,Luật sư,TP HCM,Việt Nam,Silver,1,1,7,2018-09-19,2023-11-13,1
7119,customer7119@example.com,Nguyễn Phương,Nữ,1989,30-39,Người nổi tiếng,Hà Nội,Việt Nam,Gold,1,1,2,2016-09-08,2024-06-07,1
7120,customer7120@example.com,Bùi Việt,Nam,1967,50-59,Doanh nhân,Hải Phòng,Việt Nam,Diamond,1,1,6,2022-03-15,2023-05-26,0
7121,customer7121@example.com,Đặng Tuấn,Nam,1981,40-49,Kiến trúc sư,Hà Nội,Việt Nam,Silver,1,1,3,2016-01-01,2024-04-05,1
7122,customer7122@example.com,Nguyễn Thu,Nữ,1971,50-59,Kiến trúc sư,Bình Dương,Việt Nam,Platinum,2,1,8,2019-11-17,2024-11-02,1
7123,customer7123@example.com,Đặng Tuấn,Nam,1967,50-59,Bác sĩ,TP HCM,Việt Nam,Platinum,3,1,2,2021-06-29,2024-07-01,1
